X,Y,Yaw
2.803462,-0.491506,-55.13838525923844
2.805662,-0.491002,-55.13848208105959
2.807832,-0.490409,-55.15111247520548
2.811187,-0.489414,-55.202234194562735
2.813309,-0.488616,-55.22585862382017
2.815351,-0.487742,-55.23824853000213
2.820715142857143,-0.49203328571428573,-55.384979908056486
2.826079285714286,-0.49632457142857145,-55.279791136808214
2.8314434285714287,-0.5006158571428572,-55.13844954284419
2.8368075714285714,-0.5049071428571429,-55.08478841238091
2.842171714285714,-0.5091984285714286,-55.27886235057803
2.8475358571428573,-0.5134897142857143,-55.2881752027104
2.8529,-0.517781,-53.935213172912974
2.855967,-0.517385,-53.91498679592727
2.859418,-0.516812,-53.88322200603102
2.862399,-0.516293,-53.83909302735945
2.865988,-0.515437,-53.79092915539845
2.868933,-0.514813,-53.73731038119711
2.87214,-0.514103,-53.73924030576202
2.87602,-0.513322,-53.82997487760633
2.878902,-0.512619,-53.80198123653034
2.882319,-0.512062,-53.908657990214245
2.885648,-0.511462,-54.0118254813379
2.888463,-0.510645,-54.03330974478404
2.891208,-0.509747,-54.03052794491626
2.894816,-0.509672,-54.55439199945536
2.898598,-0.508244,-54.42850613626992
2.901117,-0.506889,-54.28718139475385
2.90362,-0.505401,-54.126739777113926
2.909376,-0.504725,-53.3087745065669
2.912269,-0.502925,-53.16665165285411
2.91726,-0.501878,-52.49393103293257
2.920435,-0.499904,-52.33184549286158
2.923612,-0.497915,-52.15294843704889
2.92801,-0.49633,-51.5782388132322
2.931341,-0.494474,-51.41078861331142
2.935807,-0.493294,-50.93582083806562
2.939314,-0.491695,-50.82243334554588
2.942874,-0.490261,-50.76644314531519
2.94714,-0.489305,-50.447128508684486
2.950925,-0.488226,-50.53750960257429
2.955051,-0.48747,-50.32517395252049
2.958929,-0.486578,-50.48824941665126
2.962748,-0.485731,-50.657948859080605
2.967031,-0.485572,-50.48755261455042
2.970731,-0.484848,-50.63536173068968
2.974896,-0.484899,-50.48597404795867
2.97838,-0.484328,-50.572364317325366
2.981745,-0.483816,-50.63167890645466
2.985507,-0.484124,-50.42392720216769
2.988779,-0.483769,-50.45475620124752
2.992498,-0.48426,-50.27883286626959
2.995831,-0.484024,-50.342574315832415
2.999177,-0.483804,-50.42038380590827
3.002711,-0.484727,-50.31504399352846
3.006057,-0.484548,-50.38760739646043
3.010111,-0.485362,-50.23963772750508
3.013445,-0.485193,-50.28129184376344
3.016772,-0.485014,-50.31526156298306
3.02109,-0.486071,-50.17152731631446
3.024527,-0.48592,-50.21134148271761
3.029408,-0.487566,-50.08251866882748
3.033046,-0.48744,-50.14254429180394
3.036776,-0.487289,-50.21685900667048
3.041861,-0.488704,-50.14090356267257
3.045872,-0.488567,-50.27155964287528
3.05126,-0.490126,-50.28601597323394
3.056524,-0.495472,-50.31668989934703
3.061788,-0.500818,-50.46292878224662
3.067052,-0.506164,-50.602752122911724
3.072316,-0.51151,-50.52505653874871
3.07758,-0.516856,-50.52133227652083
3.082844,-0.5222019999999999,-50.45524854000289
3.088108,-0.527548,-50.54623548223422
3.093372,-0.532894,-50.40322953085382
3.098327,-0.533704,-50.60646718186959
3.104375,-0.536292,-51.38440317692711
3.110417,-0.539429,-52.62402480054931
3.115926,-0.541754,-53.51793588186347
3.121383,-0.544147,-54.2079086111994
3.125461,-0.544832,-54.3623138146386
3.130414,-0.546874,-54.87021030234446
3.135312,-0.549052,-55.30766276841506
3.140112,-0.551031,-55.712874774622925
3.144758,-0.552753,-56.07360296232236
3.148213,-0.55334,-56.18769936518326
3.15414,-0.55659,-56.82192533957056
3.157379,-0.557177,-56.94713395223328
3.161814,-0.559118,-57.314599623473576
3.16615,-0.561127,-57.63384552932592
3.168842,-0.561777,-57.717183925318025
3.17432,-0.564926,-58.12055656790656
3.176626,-0.565612,-58.14556282830386
3.180221,-0.567456,-58.32909168968785
3.183734,-0.569312,-58.491181244916085
3.185596,-0.570022,-58.4850277976471
3.190905,-0.573171,-58.69112150107161
3.192611,-0.573926,-58.707523951030645
3.196039,-0.576005,-58.896929415034165
3.199308,-0.578101,-59.06353465745476
3.200715,-0.578829,-59.09893085702213
3.205784,-0.582587,-59.419403309314006
3.206946,-0.583241,-59.39647306186162
3.210019,-0.585578,-59.47417322526911
3.213022,-0.587882,-59.51255816438126
3.21366,-0.58845,-59.366795545033405
3.218671,-0.592491,-59.43362444759284
3.219139,-0.592999,-59.241057450863416
3.221929,-0.59522,-59.15279054641934
3.224506,-0.597243,-59.06536542699973
3.224921,-0.59759,-58.86749887188027
3.230047,-0.601396,-58.94960040555036
3.230453,-0.60177,-58.76056115419976
3.233578,-0.604074,-58.55128774017422
3.237206,-0.606806,-58.33675320287939
3.237461,-0.607372,-58.11297826112641
3.242631,-0.611807,-58.21734360852532
3.242778,-0.612546,-57.98707866877941
3.244982,-0.615009,-57.82746032273577
3.247457,-0.617739,-57.67506211414225
3.249377,-0.620373,-57.527286826792725
3.251607,-0.623326,-57.35071520131755
3.251167,-0.624378,-57.07795544508376
3.25282,-0.627045,-56.86880860643152
3.252203,-0.628102,-56.61764343468194
