X,Y,Yaw
3.4268475,-1.3414445000000002,-58.682547119516734
3.42335,-1.34379,-58.908308597914406
3.422402,-1.345814,-58.6357917379186
3.421397,-1.347775,-58.359017225032346
3.415268,-1.350243,-57.864131321057286
3.414071,-1.352186,-57.56315695677168
3.40881,-1.354186,-57.03335214509641
3.407424,-1.356088,-56.69672638497266
3.40595,-1.357923,-56.34128711035989
3.402496,-1.361055,-55.75434631604548
3.400744,-1.362975,-55.40887040562748
3.399351,-1.367877,-54.87961316264246
3.397496,-1.370104,-54.635059680770695
3.395635,-1.372427,-54.44704842649564
3.394732,-1.377955,-54.18168781552419
3.392907,-1.380625,-54.1050040679232
3.391429,-1.385673,-53.94055398810158
3.389638,-1.388697,-53.97596753854806
3.387838,-1.391816,-54.052604154497935
3.387137,-1.397817,-54.0621902166882
3.385231,-1.401134,-54.15898283509093
3.384147,-1.406954,-54.05304253016429
3.38202,-1.410285,-54.06160014976397
3.379787,-1.413554,-54.02229182446294
3.3783505,-1.4184584999999998,-54.21064011172347
3.376914,-1.423363,-53.74879995881845
3.37623,-1.429624,-53.44349635953791
3.373704,-1.433152,-53.30334516748383
3.371136,-1.436726,-53.15618520817473
3.370089,-1.443049,-52.90364591327906
3.367446,-1.446945,-52.82130289298546
3.365811,-1.452955,-52.70279188735316
3.363077,-1.457246,-52.76355534692829
3.36031,-1.461661,-52.88088959192826
3.358917,-1.468311,-52.91574164905855
3.356106,-1.472861,-53.031856177386864
3.354346,-1.47916,-52.968523389684265
3.351471,-1.48364,-52.99164362941529
3.348561,-1.48803,-52.97025441009998
3.34596,-1.49306,-52.837688975845616
3.34298,-1.497397,-52.77591462460665
3.339433,-1.502064,-53.05856843872946
3.33632,-1.506428,-53.04329171447593
3.332832,-1.511078,-53.05434417350245
3.32954,-1.515829,-52.96796579172774
3.326547,-1.520405,-53.02997814231432
3.323297,-1.52546,-53.11998845856911
3.320506,-1.531315,-52.74661996401065
3.318459,-1.537558,-52.93824216259095
3.316966,-1.543613,-53.05952639366022
3.315639,-1.548728,-53.1031128254297
3.314606,-1.556402,-52.56728706569682
3.313657,-1.561633,-52.5556810117882
3.312417,-1.567939,-52.53593382310135
3.311277,-1.574061,-52.47124566396732
3.310415,-1.579198,-52.44164739215297
3.309109,-1.586595,-52.30846534955356
3.308374,-1.591687,-52.26404189003319
3.307764,-1.596712,-52.21264149035428
3.306488,-1.603149,-52.1194218094485
3.306191,-1.608144,-52.05022684823259
3.305253,-1.614515,-51.955420213298815
3.305383,-1.619493,-51.87548764517574
3.305731,-1.624452,-51.80802954584004
3.304935,-1.630889,-51.718195245769294
3.305532,-1.635889,-51.698538740924185
3.304773,-1.642165,-51.68063553696645
3.305402,-1.647168,-51.6864997794382
3.30516,-1.653055,-51.65353586620022
3.304873,-1.658618,-51.609190409845816
3.305455,-1.663505,-51.59094705954859
3.303878,-1.669552,-51.48681686434031
3.304437,-1.674356,-51.42780900318035
3.303801,-1.67965,-51.31806384178044
3.303159,-1.684649,-51.21318439509096
3.303827,-1.689379,-51.15048723642063
3.301994,-1.694875,-50.992840510562615
3.302734,-1.699651,-50.97365596749704
3.301827,-1.704556,-50.941274133738624
3.300901,-1.709201,-50.95028623807799
3.301796,-1.71398,-51.00976562632125
3.299974,-1.718512,-51.0378856491933
3.298092,-1.722261,-51.11513002194887
3.296813,-1.726993,-51.08231977289471
3.295478,-1.7313,-51.047661708187306
3.296262,-1.735765,-51.03727304183864
3.291517,-1.738798,-51.021572888802034
3.29213,-1.743127,-50.97990972776476
3.28974,-1.746587,-50.98458033687386
3.287315,-1.749796,-50.9868127016381
3.287834,-1.753992,-50.93655493524709
3.281904,-1.756461,-50.86052800990087
3.282446,-1.760697,-50.8317724199599
3.279704,-1.764115,-50.79947135363886
3.276947,-1.767312,-50.81363545766422
3.277557,-1.77164,-50.84476250281831
3.271184,-1.773719,-50.91958605314738
3.271716,-1.778033,-50.98149628019629
3.272307,-1.78232,-51.04509988273107
3.269757,-1.785519,-51.10239844042447
3.270421,-1.789713,-51.14552769043356
3.26328775,-1.7871922500000001,-50.8227421210495
3.2561545,-1.7846715,-50.54344691194427
3.2490212499999997,-1.78215075,-50.225483901866916
3.241888,-1.77963,-50.14621591492093
3.23475475,-1.77710925,-50.053530872659664
3.2276214999999997,-1.7745885000000001,-50.14321382849702
3.22048825,-1.77206775,-50.09262354523234
